url	label	title	all_text	comments	created_time	updated_time	closed_time
https://github.com/FederatedAI/FATE/issues/4107	[]	use standalone_fate:1.8.0,can not upload data	"use standalone_fate:1.8.0,can not upload data**Describe the bug**
A clear and concise description of what the bug is.

**To Reproduce**
Steps to reproduce the behavior:
export version=1.8.0
docker pull federatedai/standalone_fate:${version}
docker run -d --name standalone_fate -p 8080:8080 federatedai/standalone_fate:${version}
docker exec -it $(docker ps -aqf ""name=standalone_fate"") bash
vi aaa
`
{
    ""file"": ""examples/data/breast_hetero_guest.csv"",
    ""id_delimiter"": "","",
    ""head"": 1,
    ""partition"": 1,
    ""namespace"": ""experiment"",
    ""table_name"": ""breast_hetero_guest"",
    ""storage_engine"": ""EGGROLL"",
    ""use_local_data"": 0
}
`
flow data upload -c aaaa
```
{
    ""data"": {
        ""board_url"": ""http://127.0.0.1:8080/index.html#/dashboard?job_id=202207150852574621610&role=local&party_id=0"",
        ""code"": 0,
        ""dsl_path"": ""/data/projects/fate/fateflow/jobs/202207150852574621610/job_dsl.json"",
        ""job_id"": ""202207150852574621610"",
        ""logs_directory"": ""/data/projects/fate/fateflow/logs/202207150852574621610"",
        ""message"": ""success"",
        ""model_info"": {
            ""model_id"": ""local-0#model"",
            ""model_version"": ""202207150852574621610""
        },
        ""namespace"": ""experiment"",
        ""pipeline_dsl_path"": ""/data/projects/fate/fateflow/jobs/202207150852574621610/pipeline_dsl.json"",
        ""runtime_conf_on_party_path"": ""/data/projects/fate/fateflow/jobs/202207150852574621610/local/0/job_runtime_on_party_conf.json"",
        ""runtime_conf_path"": ""/data/projects/fate/fateflow/jobs/202207150852574621610/job_runtime_conf.json"",
        ""table_name"": ""breast_hetero_guest"",
        ""train_runtime_conf_path"": ""/data/projects/fate/fateflow/jobs/202207150852574621610/train_runtime_conf.json""
    },
    ""jobId"": ""202207150852574621610"",
    ""retcode"": 0,
    ""retmsg"": ""success""
}
```
flow table info -n experiment -t breast_hetero_guest
```
{
    ""data"": {
        ""address"": null,
        ""count"": 0,
        ""enable"": true,
        ""exist"": 0,
        ""namespace"": ""experiment"",
        ""origin"": null,
        ""partition"": null,
        ""schema"": null,
        ""table_name"": ""breast_hetero_guest""
    },
    ""retcode"": 0,
    ""retmsg"": ""success""
}
```
cd /data/projects/fate/fateflow/logs/202207150852574621610
cat fate_flow_schedule_error.log
```
[ERROR] [2022-07-15 08:53:09,113] [202207150852574621610] [1431:139914187827008] - [_session.get_session_from_record] [line:397]: No module named 'eggroll'
```

**Expected behavior**
A clear and concise description of what you expected to happen.

**Screenshots**
If applicable, add screenshots to help explain your problem.

**Desktop (please complete the following information):**
 - OS: [e.g. iOS]
 - Browser [e.g. chrome, safari]
 - Version [e.g. 22]

**Smartphone (please complete the following information):**
 - Device: [e.g. iPhone6]
 - OS: [e.g. iOS8.1]
 - Browser [e.g. stock browser, safari]
 - Version [e.g. 22]

**Additional context**
Add any other context about the problem here.
使用fateflow/examples/upload/upload_guest.json这个文件可以创建成功。
看到了一个引擎""storage_type"": ""LMDB""，但是我在文档里面没看到这种引擎。
https://fate-flow.readthedocs.io/en/latest/zh/fate_flow_data_access/> 使用fateflow/examples/upload/upload_guest.json这个文件可以创建成功。 看到了一个引擎""storage_type"": ""LMDB""，但是我在文档里面没看到这种引擎。 https://fate-flow.readthedocs.io/en/latest/zh/fate_flow_data_access/

单机版不是使用的EGGROLL，用默认配置上传即可@mgqa34 的确是这样，社区的文档有点不太全。"	3	2022-07-15 09:04:35	2022-07-19 06:16:50	2022-07-19 06:16:50
https://github.com/FederatedAI/FATE/issues/4093	[]	FATE1.8 运行10万级数据逻辑回归报错	"FATE1.8 运行10万级数据逻辑回归报错用kubefate的docker方式安装了FATE1.8版本，运行10万*500特征逻辑回归报错，前端页面无报错信息，具体报错内容如下。
Guest日志
![image](https://user-images.githubusercontent.com/62459458/178182421-80fb2c1c-b821-4601-af36-a3e20b006ee2.png)
Host日志
![image](https://user-images.githubusercontent.com/62459458/178182443-7de3a07c-fd5f-44b0-9e9c-9d9b2a2fdb59.png)
页面信息如下：
![image](https://user-images.githubusercontent.com/62459458/178182455-6b1567d9-e541-4145-86b9-659e3ec03b6c.png)
![image](https://user-images.githubusercontent.com/62459458/178182469-65bb6c78-aaea-4fa2-b7c4-00c2644a2118.png)
看起来这是三方逻辑回归？ 是的话麻烦检查下arbiter日志是否有错误补充arbiter日志，日志中没有报错，而是直接终止了。
Arbiter日志
![image](https://user-images.githubusercontent.com/62459458/178190988-f401ec57-254b-4f95-8cee-29c57c9147b3.png)
![image](https://user-images.githubusercontent.com/62459458/178191003-dde4cb0e-f0cd-4c9b-beb3-2ad3aeba6fb0.png)


> 看起来这是三方逻辑回归？ 是的话麻烦检查下arbiter日志是否有错误

> 补充arbiter日志，日志中没有报错，而是直接终止了。 Arbiter日志 ![image](https://user-images.githubusercontent.com/62459458/178190988-f401ec57-254b-4f95-8cee-29c57c9147b3.png) ![image](https://user-images.githubusercontent.com/62459458/178191003-dde4cb0e-f0cd-4c9b-beb3-2ad3aeba6fb0.png)
> 
> > 看起来这是三方逻辑回归？ 是的话麻烦检查下arbiter日志是否有错误

看了一下图片，任务运行超过72小时了，默认任务超市时间是72小时，可以在job_parameters::common::timeout字段设置下，单位是秒> > 补充arbiter日志，日志中没有报错，而是直接终止了。 Arbiter日志 ![image](https://user-images.githubusercontent.com/62459458/178190988-f401ec57-254b-4f95-8cee-29c57c9147b3.png) ![image](https://user-images.githubusercontent.com/62459458/178191003-dde4cb0e-f0cd-4c9b-beb3-2ad3aeba6fb0.png)
> > > 看起来这是三方逻辑回归？ 是的话麻烦检查下arbiter日志是否有错误
> 
> 看了一下图片，任务运行超过72小时了，默认任务超市时间是72小时，可以在job_parameters::common::timeout字段设置下，单位是秒

好的，我试试，谢谢"	4	2022-07-11 03:20:43	2022-07-11 07:34:35	2022-07-11 07:34:35
https://github.com/FederatedAI/FATE/issues/4079	[]	Paillier并没有被调用在纵向Secureboost中.	"Paillier并没有被调用在纵向Secureboost中.我运行纵向secureboost时将test_secureboost_train_binary_conf.json中的HE算法改为:  ""encrypt_param"": { ""method"": ""Paillier"", ""key_length"": 3072}，但是我发现在secureprotol下的paillier并没有被调用！！！首先，我承认因为我将密钥改为了3072，感觉似乎是变慢了，这符合预期，但说实话并没有变慢多少，这让我很疑惑，但确实变慢了，同时我确定secureprotol下的paillier并没有被调用，因为如果被调用了会有我打印的日志。因此，我在配置文件将HE修改为Paillier的操作其实是无效的。但是，在FATE Board的参数查看中，明确能看到我使用的是Paillier-3072，但其实根本没有被调用。

还有就是，因为我修改秘钥长度而让训练速度变慢是事实，我想秘钥长度的修改是或多或少生效了的，也许还是调用的原方案，而不是调用的Paillier，但我认为这应该在FATE Board中指明Paillier并没有生效。

最后，我想问一下开发者，如果我想修改HE的并发量，我该怎么做？比如，我不希望它是并发的，而是串行执行的。同时我进行补充，如果运行纵向LR，那么Paillier是被调用了的，而且能看到我的打印日志，我想我应该是没有错的，请开发者查实一下。我找到秘钥生成的地方了，确定Paillier的秘钥确实是被生成了，但是整个训练过程中完全没有用到加解密？这是否合理呢？这里使用最新1.8的单机版进行测试，key_length=3072，在hetero_decision_tree_guest.py的377行加入了这行debug，它打印出梯度加密后的结果：
![image](https://user-images.githubusercontent.com/10768970/177459532-141ddda0-d645-4f55-b762-8b268e4b4bf9.png)
日志中的结果:
![企业微信截图_16570768962722](https://user-images.githubusercontent.com/10768970/177459598-0190d9c4-5a48-42e3-bb14-7a27d3cce9b1.png)

Paillier在Secureboost中是一定生效的，不存在不生效的情况，如果你因为修改代码，导致Paillier不工作，那么你应该检查你的代码；或者检查debug log位置是否正确@talkingwallace 非常感谢您的解答，我已经找到加密的地方了，我本以为不管是LR还是Secureboost都是调用的fate_paillier下的加解密算法，结果在Secureboost中调用的是encrypt_mode.py下的加密算法。

但是我还有一个问题，如果您方便的话能不能解答一下？在hetero_decision_tree_guest.py中我没有找到解密的调用，因为我调用find_best_split_guest_and_host函数的need_decrypt的bool值一直为False。我不知道解密在哪里发生的？是写在了其他地方吗？解密的操作在splitter.py下的374行哈，传入了paillier encrypter并对g, h进行了解密@talkingwallace 好的，非常感谢！好的 不客气"	7	2022-07-05 12:42:36	2022-07-06 09:01:07	2022-07-06 08:58:24
https://github.com/FederatedAI/FATE/issues/4078	[]	社区要加油啊，隔壁蚂蚁刚刚开源了他们的隐私计算框架 隐语	"社区要加油啊，隔壁蚂蚁刚刚开源了他们的隐私计算框架 隐语**Describe the bug**
A clear and concise description of what the bug is.

**To Reproduce**
Steps to reproduce the behavior:
1. Go to '...'
2. Click on '....'
3. Scroll down to '....'
4. See error

**Expected behavior**
A clear and concise description of what you expected to happen.

**Screenshots**
If applicable, add screenshots to help explain your problem.

**Desktop (please complete the following information):**
 - OS: [e.g. iOS]
 - Browser [e.g. chrome, safari]
 - Version [e.g. 22]

**Smartphone (please complete the following information):**
 - Device: [e.g. iPhone6]
 - OS: [e.g. iOS8.1]
 - Browser [e.g. stock browser, safari]
 - Version [e.g. 22]

**Additional context**
Add any other context about the problem here.
Let's work hard together to make privacy preserving better~.  By the way, it will be much better to discuss technical problems when opening an issue."	1	2022-07-05 09:38:35	2022-07-05 11:29:54	2022-07-05 11:29:54
https://github.com/FederatedAI/FATE/issues/4075	[]	Fate_1.8.0 跑secureboost_cross_validation_binary预测任务报错	"Fate_1.8.0 跑secureboost_cross_validation_binary预测任务报错**Describe the bug**
A clear and concise description of what the bug is.

1. secureboost_cross_validation_binary预测任务报错


**To Reproduce**
Steps to reproduce the behavior:
1. 使用给定模版：test_secureboost_cross_validation_binary_conf.json、test_secureboost_cross_validation_dsl.json跑正常训练任务，使用跑完的模型跑预测任务，通过`flow model get-predict-dsl ` `flow model get-predict-conf` 下载预测所需的dsl、conf文件来跑预测任务，通过 `flow job submit -d -c`来执行提交预测任务，预测任务在hetero_secure_boost_0节点报错
2. 报错信息如下
`[INFO] [2022-07-01 08:24:06,641] [202207010823023086500] [64728:139764175443776] - [task_executor._run_] [line:145]: task input dsl {'data': {'test_data': ['intersection_0.data']}, 'model': ['pipeline.hetero_secure_boost_0.model']}
[INFO] [2022-07-01 08:24:06,641] [202207010823023086500] [64728:139764175443776] - [tracker_client.get_output_data_info] [line:265]: Request read job 202207010823023086500 task 202207010823023086500_hetero_secure_boost_0 0 on guest 9999 data data info
[INFO] [2022-07-01 08:24:06,657] [202207010823023086500] [64728:139764175443776] - [task_executor.get_task_run_args] [line:339]: load computing table use 4
[INFO] [2022-07-01 08:24:06,714] [202207010823023086500] [64728:139764175443776] - [task_executor._run_] [line:156]: task input args {'data': {'intersection_0': {'test_data': [<fate_arch.computing.eggroll._table.Table object at 0x7f1d10fa8c88>]}}, 'model': {'hetero_secure_boost_0': {}}}
[INFO] [2022-07-01 08:24:06,716] [202207010823023086500] [64728:139764175443776] - [task_executor._run_] [line:194]: profile logging is disabled
[WARNING] [2022-07-01 08:24:06,719] [202207010823023086500] [64728:139764175443776] - [base_param._warn_to_deprecate_param] [line:375]: boosting_param's validation_freqs will be deprecated in future release; please use callback_param's 'validation_freqs' instead.
[ERROR] [2022-07-01 08:24:06,720] [202207010823023086500] [64728:139764175443776] - [task_executor._run_] [line:243]: Train_data should be configured in cross-validate task or stepwise task
Traceback (most recent call last):
  File ""/data/projects/fate/fateflow/python/fate_flow/worker/task_executor.py"", line 195, in _run_
    cpn_output = run_object.run(cpn_input)
  File ""/data/projects/fate/fate/python/federatedml/model_base.py"", line 236, in run
    self._run(cpn_input=cpn_input)
  File ""/data/projects/fate/fate/python/federatedml/model_base.py"", line 299, in _run
    datasets=cpn_input.datasets, models=cpn_input.models, cpn=self
  File ""/data/projects/fate/fate/python/federatedml/util/component_properties.py"", line 299, in extract_running_rules
    datasets, cpn
  File ""/data/projects/fate/fate/python/federatedml/util/component_properties.py"", line 248, in extract_input_data
    self._abnormal_dsl_config_detect()
  File ""/data/projects/fate/fate/python/federatedml/util/component_properties.py"", line 178, in _abnormal_dsl_config_detect
  File ""/data/projects/fate/fate/python/federatedml/util/component_properties.py"", line 178, in _abnormal_dsl_config_detect
    ""Train_data should be configured in cross-validate ""
    ""Train_data should be configured in cross-validate ""
federatedml.util.component_properties.DSLConfigError: Train_data should be configured in cross-validate task or stepwise task
[INFO] [2022-07-01 08:24:06,721] [202207010823023086500] [64728:139764175443776] - [task_base_worker.report_task_info_to_driver] [line:124]: report TaskExecutor 202207010823023086500_hetero_secure_boost_0 0 guest 9999 to driver:
{'job_id': '202207010823023086500', 'component_name': 'hetero_secure_boost_0', 'task_id': '202207010823023086500_hetero_secure_boost_0', 'task_version': '0', 'role': 'guest', 'party_id': '9999', 'run_ip': 'xxx.xxx.xxx.xxx', 'run_pid': 64728, 'party_status': 'failed', 'src_fate_ver': '1.8.0', 'src_role': '', 'src_party_id': '', 'end_time': 1656663846721, 'elapsed': 3408}
[INFO] [2022-07-01 08:24:06,721] [202207010823023086500] [64728:139764175443776] - [control_client.report_task] [line:41]: request update job 202207010823023086500 task 202207010823023086500_hetero_secure_boost_0 0 on guest 9999
[INFO] [2022-07-01 08:24:06,763] [202207010823023086500] [64728:139764175443776] - [task_executor._run_] [line:254]: finish hetero_secure_boost_0 202207010823023086500_hetero_secure_boost_0 0 on guest 9999 with failed
[INFO] [2022-07-01 08:24:06,764] [202207010823023086500] [64728:139764175443776] - [base_worker.run] [line:123]: worker TaskExecutor, process role: ProcessRole.WORKER, pid: 64728, elapsed: 4025 ms`

**Expected behavior**
A clear and concise description of what you expected to happen.
1. 正常应该可以顺利跑完预测任务
**Screenshots**
If applicable, add screenshots to help explain your problem.

**Desktop (please complete the following information):**
 - Browser [e.g. chrome,]
 - 使用Docker部署
 `
  images 
  federatedai/client:1.8.0-release   
  federatedai/fateboard:1.8.0-release
  federatedai/python:1.8.0-release   
  federatedai/eggroll:1.8.0-release  
  federatedai/eggroll:1.8.0-release  
  federatedai/eggroll:1.8.0-release  
  mysql:8.0.28
`

![image](https://user-images.githubusercontent.com/10768970/177113939-f0561e2b-60f7-45f6-a377-8ff917ed190b.png)
看样子是数据配置有问题 可以看看DSL吗> ![image](https://user-images.githubusercontent.com/10768970/177113939-f0561e2b-60f7-45f6-a377-8ff917ed190b.png) 看样子是数据配置有问题 可以看看DSL吗
dsl如下
`{
    ""components"": {
        ""reader_0"": {
            ""module"": ""Reader"",
            ""output"": {
                ""data"": [
                    ""data""
                ]
            },
            ""CodePath"": ""Reader""
        },
        ""data_transform_0"": {
            ""module"": ""DataTransform"",
            ""input"": {
                ""model"": [
                    ""pipeline.data_transform_0.model""
                ],
                ""data"": {
                    ""data"": [
                        ""reader_0.data""
                    ]
                }
            },
            ""output"": {
                ""data"": [
                    ""data""
                ]
            },
            ""CodePath"": ""DataTransform""
        },
        ""intersection_0"": {
            ""module"": ""Intersection"",
            ""output"": {
                ""data"": [
                    ""data""
                ]
            },
            ""input"": {
                ""data"": {
                    ""data"": [
                        ""data_transform_0.data""
                    ]
                }
            },
            ""CodePath"": ""IntersectGuest""
        },
        ""hetero_secure_boost_0"": {
            ""module"": ""HeteroSecureBoost"",
            ""input"": {
                ""model"": [
                    ""pipeline.hetero_secure_boost_0.model""
                ],
                ""data"": {
                    ""test_data"": [
                        ""intersection_0.data""
                    ]
                }
            },
            ""output"": {
                ""data"": [
                    ""data""
                ]
            },
            ""CodePath"": ""HeteroSecureBoostingTreeGuest""
        }
    }
}`Cross validation does not support predict, it only evaluates data performance and will not generate model outputs.好的，了解了"	4	2022-07-04 02:30:07	2022-07-06 08:58:38	2022-07-06 08:58:38
https://github.com/FederatedAI/FATE/issues/4074	[]	fate on spark （rabbitmq）Create job faild	"fate on spark （rabbitmq）Create job faildHadoop、spark是现有集群 。跑run_toy_example报错。Create job faild。

<img width=""936"" alt=""问题"" src=""https://user-images.githubusercontent.com/69965169/176812100-aa7003b2-1078-423b-9f58-f8943baeed16.png"">
Nginx镜像有问题，使用正确的镜像就不会出现这种问题。"	1	2022-07-01 02:37:16	2022-07-12 06:28:58	2022-07-12 06:27:51
https://github.com/FederatedAI/FATE/issues/4072	[]	编码中遇到错误	"编码中遇到错误在单机尝试的时候，遇到报错，IP not configured，请问这是什么问题，怎么修改，
![IMG_2281(20220630-142605)](https://user-images.githubusercontent.com/36072695/176607489-ed92bdeb-65ac-466a-ae0c-97e9afa60bdd.PNG)
Please initialize the pipeline first before running examples.这个问题我解决了，但是还有一个问题就是9999 is not in list，这个该怎么办？"	2	2022-06-30 06:27:29	2022-06-30 08:45:04	2022-06-30 08:45:04
https://github.com/FederatedAI/FATE/issues/4066	[]	different prediction result from same prediction data 	"different prediction result from same prediction data **Describe the bug**
host and guest have same prediction data but get different prediction result
model: homo secure boosting 

**To Reproduce**
environment: docker deploy cluster
training: HomoSecureBoost

prediction data: 
    host: {sid: 127, x1:  1882} 
    guest: {sid: 127, x1:  1882} 

prediction result:
    host: 1315.755862
    guest: 803.990449

**Expected behavior**
prediction result from host and guest are supposed to be the same

**Screenshots**
<img width=""255"" alt=""1656466106047"" src=""https://user-images.githubusercontent.com/7354609/176331524-2933b033-e4e0-4c22-983b-933b60f6fff8.png"">
<img width=""960"" alt=""1656465926646"" src=""https://user-images.githubusercontent.com/7354609/176331157-55a2fe89-a731-4049-b123-08b332213a7c.png"">
<img width=""769"" alt=""1656466001396"" src=""https://user-images.githubusercontent.com/7354609/176331295-ed0db23d-6be1-4fb5-9f33-1a065538b7dc.png"">
<img width=""773"" alt=""1656466042191"" src=""https://user-images.githubusercontent.com/7354609/176331356-1b4de053-7b69-48d1-ad5c-42a21e6caf46.png"">
<img width=""770"" alt=""1656466074551"" src=""https://user-images.githubusercontent.com/7354609/176331445-c3237627-30e7-4cf2-8a40-f13827121fad.png"">



for the config info:

training:
```python
    pipeline = PipeLine().set_initiator(role='guest', party_id=guest).set_roles(guest=guest, host=host, arbiter=arbiter)
    
    reader_0 = Reader(name=""reader_0"")
    reader_0.get_party_instance(role='guest', party_id=guest).component_param(table=guest_train_data)
    reader_0.get_party_instance(role='host', party_id=host).component_param(table=host_train_data)
    
    data_transform_0 = DataTransform(name=""data_transform_0"")
    data_transform_0.get_party_instance(
        role='guest',
        party_id=guest).component_param(
        with_label=True,
        output_format=""dense"",
        label_type=""float"")
    data_transform_0.get_party_instance(
        role='host',
        party_id=host).component_param(
        with_label=True,
        output_format=""dense"",
        label_type=""float"")
    

    homo_secureboost_0 = HomoSecureBoost(name=""homo_secureboost_0"",
                                         num_trees=50,
                                         task_type='regression',
                                         objective_param={""objective"": ""lse""},
                                         tree_param={
                                             ""max_depth"": 50
                                         },
                                         validation_freqs=1
                                         )


    pipeline.add_component(reader_0)
    pipeline.add_component(data_transform_0, data=Data(data=reader_0.output.data))
    pipeline.add_component(homo_secureboost_0, data=Data(train_data=data_transform_0.output.data))
```

prediction:
```python
    pipeline = PipeLine.load_model_from_file(model)
    pipeline.deploy_component([pipeline.data_transform_0, pipeline.homo_secureboost_0])

    predict_pipeline = PipeLine()  
    
    reader_1 = Reader(name=""reader_1"")
    reader_1.get_party_instance(role='guest', party_id=guest).component_param(table=guest_predict_data)
    reader_1.get_party_instance(role='host', party_id=host).component_param(table=host_predict_data)

    predict_pipeline.add_component(reader_1)
    predict_pipeline.add_component(pipeline, data=Data(predict_input={pipeline.data_transform_0.input.data: 
reader_1.output.data}))
    predict_pipeline.predict()
```

parts of training data:
sid,x1,y
70,621,1151
71,1151,807
72,807,741
73,741,1429
74,1429,688
75,688,801
76,801,931
77,931,1343
78,1343,691
79,691,1564
80,1564,1459
81,1459,1458
82,1458,1201
.....Please give the version of fate.  Moreover, it will be much better if full dataset is given.**host training data：**
sid,x1,y
70,621,1151
71,1151,807
72,807,741
73,741,1429
74,1429,688
75,688,801
76,801,931
77,931,1343
78,1343,691
79,691,1564
80,1564,1459
81,1459,1458
82,1458,1201
83,1201,1403
84,1403,1527
85,1527,902
86,902,1371
87,1371,1697
88,1697,1579
89,1579,1168
90,1168,1545
91,1545,1104
92,1104,1144
93,1144,1484
94,1484,1318
95,1318,883
96,883,1344
97,1344,1769
98,1769,1195
99,1195,933
100,933,1606
101,1606,1810
102,1810,1162
103,1162,1069
104,1069,1204
105,1204,993
106,993,1126
107,1126,1234
108,1234,1318
109,1318,1704
110,1704,1381
111,1381,1706
112,1706,1020
113,1020,1675
114,1675,1869
115,1869,1199
116,1199,1182
117,1182,1355
118,1355,1668
119,1668,1364
120,1364,1731
121,1731,1765
122,1765,1707
123,1707,1710
124,1710,1738
125,1738,1443
126,1443,1882


**guest training data：**
sid,x1,y
0,462,339
1,339,368
2,368,621
3,621,527
4,527,389
5,389,999
6,999,134
7,134,299
8,299,328
9,328,894
10,894,879
11,879,254
12,254,984
13,984,988
14,988,769
15,769,639
16,639,1003
17,1003,514
18,514,988
19,988,327
20,327,491
21,491,390
22,390,576
23,576,476
24,476,733
25,733,436
26,436,933
27,933,540
28,540,584
29,584,596
30,596,1072
31,1072,970
32,970,385
33,385,562
34,562,530
35,530,784
36,784,1000
37,1000,1022
38,1022,1280
39,1280,1249
40,1249,1289
41,1289,487
42,487,784
43,784,635
44,635,1150
45,1150,561
46,561,548
47,548,1270
48,1270,775
49,775,911
50,911,1320
51,1320,1013
52,1013,1037
53,1037,1327
54,1327,1229
55,1229,656
56,656,1018
57,1018,1337
58,1337,1253
59,1253,1284
60,1284,904
61,904,1288
62,1288,1459
63,1459,1041
64,1041,1269
65,1269,1486
66,1486,1055
67,1055,1143
68,1143,816
69,816,621Hi！ Could you please provide the model files or the origin dataset, if possible? So that we can reproduce the problem locally. Thanks.> Please give the version of fate. Moreover, it will be much better if full dataset is given.

thank you for your reply, the version I used is 1.7.2 docker compose deployment, and the full dataset is attached above. thanks.Hi! This problem is caused by init-score initialization. In the regression task, init scores are computed by averaging labels, so guest/host models have different init scores. This causes the difference in predicted results. 
Thanks for your feedback, we ll fix this in the following version."	6	2022-06-29 01:32:21	2022-07-18 02:45:48	2022-07-18 02:45:48
https://github.com/FederatedAI/FATE/issues/4057	[]	单机部署后如何使用在线预测功能？	"单机部署后如何使用在线预测功能？场景：基于 [官方部署文档](https://fate.readthedocs.io/en/latest/zh/deploy/standalone-deploy/) 单机部署了环境，然后进行模型训练后，想使用在线预测功能。

问题：由于 `standalone-deploy` 只部署了 `FATE-Flow` 和 `FATE-Board` 两个服务，缺少 `FATE-Serving` 服务，无法使用 **在线预测功能**，请问在单机环境下如何部署 `FATE-Serving` 服务，有没有相关文档。Standalone does not support publish model to Fate-Serving, use cluster deploy instead. "	1	2022-06-24 01:37:20	2022-06-29 06:15:14	2022-06-29 06:15:14
https://github.com/FederatedAI/FATE/issues/4049	[]	使用pipeline建立nn模型时报错	"使用pipeline建立nn模型时报错![image](https://user-images.githubusercontent.com/33534276/174574713-66a08c94-297a-46b7-9b36-b62f9ecaf902.png)
报错代码位置:
![image](https://user-images.githubusercontent.com/33534276/174574507-bcf6e5b2-2d4b-4cb9-8d7b-55637fbbcb14.png)
示例中的keras.layers.core.Dense与tensorflow.python.keras.engine.base_layer.Layer
isinstance总为false
Give more details like  ""executable code"", do you modify something? Examples in fate are always tested before release. tensorflow版本影响，回退至2.3.0，不报错"	2	2022-06-20 09:50:27	2022-06-21 09:24:50	2022-06-21 09:24:49
