url,label,title,all_text,comments,merged,created_time,updated_time,closed_time
https://github.com/tensorflow/federated/pull/2912,[],Move jax components into a non-experimental namespace.,"Move jax components into a non-experimental namespace.Move jax components into a non-experimental namespace.

* Moved core API.
* Moved learning API.
* Updated documentation.
* Deleted infrastructure required to maintain the experimental directory.
",1,True,2022-05-27 13:23:41,2022-06-01 19:15:41,2022-06-01 19:15:40
https://github.com/tensorflow/federated/pull/2911,[],Move jax components into a non-experimental namespace.,"Move jax components into a non-experimental namespace.Move jax components into a non-experimental namespace.

* Moved core API.
* Moved learning API.
* Updated documentation.
* Deleted infrastructure required to maintain the experimental directory.
",1,False,2022-05-27 04:03:15,2022-05-27 13:22:13,2022-05-27 13:22:13
https://github.com/tensorflow/federated/pull/2909,[],Move jax components into a non-experimental namespace.,"Move jax components into a non-experimental namespace.Move jax components into a non-experimental namespace.

* Moved core API.
* Moved learning API.
* Updated documentation.
* Updated/deleted infrastructure (tools, configs) required to maintain the experimental directory.
",1,False,2022-05-26 23:26:54,2022-05-27 04:01:19,2022-05-27 04:01:19
https://github.com/tensorflow/federated/pull/2115,['cla: yes'],Small fixes.,"Small fixes.Small fixes.

- Remove unused pybind_protobuf wrappings for methods without protocol buffers.
- Fix header only dep to include implementation.
- Update bazelrc to avoid ubp compilation error.
",1,False,2021-11-09 19:08:46,2021-11-10 01:00:24,2021-11-10 01:00:24
https://github.com/tensorflow/federated/pull/2111,['cla: yes'],Enable building the Pybind C++/Python bindings in OSS.,"Enable building the Pybind C++/Python bindings in OSS.Enable building the Pybind C++/Python bindings in OSS.

- Turn off fast_cpp_protos, this interacts poorly dynamicly linked TF shared
  objects which also have their own staticly linked libprotobuf.
- Add `--incompatible_default_to_explicit_init_py` to disable building an empty
  `__init__.py` for pybind11_abseil status.
- Introduce a new runtime-reflection based dataset serialization code path in
  the TensorFlowExecutor. For the same reason, this is necessary because of
  wonkiness in libprotobuf from TFF and TF.
- Remove the remaining `nokokoro` tags so that the Python extension targets are
  build using the CI infrastructure.",1,False,2021-11-09 01:35:29,2022-02-18 18:30:05,2022-02-18 18:30:05
https://github.com/tensorflow/federated/pull/2109,['cla: yes'],Silence some pytype errors.,"Silence some pytype errors.Silence some pytype errors.
",1,True,2021-11-08 23:33:14,2021-11-10 00:59:46,2021-11-10 00:59:46
https://github.com/tensorflow/federated/pull/1688,['cla: yes'],Minor fix of mismatch in code and description of `building_your_own_federated_leanring_algorithm` tutorial.,"Minor fix of mismatch in code and description of `building_your_own_federated_leanring_algorithm` tutorial.Minor fix of mismatch in code and description of `building_your_own_federated_leanring_algorithm` tutorial.
",1,True,2021-07-27 17:22:17,2021-07-27 22:08:06,2021-07-27 22:07:58
https://github.com/tensorflow/federated/pull/1597,['cla: no'],Fix the error message format in emnist baseline task.,"Fix the error message format in emnist baseline task.Fix the error message format in emnist baseline task.
",1,True,2021-07-10 01:56:48,2021-07-12 20:45:54,2021-07-12 20:45:53
https://github.com/tensorflow/federated/pull/1592,['cla: no'],Use `grpc/bazel` Python proto library rules.,"Use `grpc/bazel` Python proto library rules.Use `grpc/bazel` Python proto library rules.

See https://github.com/grpc/grpc/blob/master/bazel/python_rules.bzl for more information.
",1,True,2021-07-09 21:21:22,2021-07-12 20:43:54,2021-07-12 20:43:52
https://github.com/tensorflow/federated/pull/1588,['cla: no'],Fix pydoc formatting for modules in the `learning/` directory.,"Fix pydoc formatting for modules in the `learning/` directory.Fix pydoc formatting for modules in the `learning/` directory.
",1,True,2021-07-09 18:04:55,2021-07-12 20:42:55,2021-07-12 20:42:54
